model_id,task_id,item_id,shot,dual_total
deepseek-llm-7b-chat,story_generation,GEN-007,1,63.825
deepseek-llm-7b-chat,story_generation,GEN-007,3,73.4
deepseek-llm-7b-chat,story_generation,GEN-014,0,65.425
deepseek-llm-7b-chat,story_generation,GEN-014,1,58.25
deepseek-llm-7b-chat,story_generation,GEN-014,3,73.85
deepseek-llm-7b-chat,story_generation,GEN-019,0,73.625
deepseek-llm-7b-chat,story_generation,GEN-019,1,57.325
deepseek-llm-7b-chat,story_generation,GEN-019,3,75.94999999999999
deepseek-llm-7b-chat,story_generation,GEN-025,0,64.15
deepseek-llm-7b-chat,story_generation,GEN-025,1,67.275
deepseek-llm-7b-chat,story_generation,GEN-025,3,70.725
deepseek-llm-7b-chat,story_generation,GEN-027,0,50.0
deepseek-llm-7b-chat,story_generation,GEN-027,1,46.9
deepseek-llm-7b-chat,story_generation,GEN-027,3,51.5
deepseek-llm-7b-chat,story_generation,GEN-032,0,61.6
deepseek-llm-7b-chat,story_generation,GEN-032,1,60.75
deepseek-llm-7b-chat,story_generation,GEN-032,3,47.625
deepseek-llm-7b-chat,story_generation,GEN-036,0,49.875
deepseek-llm-7b-chat,story_generation,GEN-036,1,62.5
deepseek-llm-7b-chat,story_generation,GEN-036,3,56.75
deepseek-llm-7b-chat,story_generation,GEN-040,0,61.05
deepseek-llm-7b-chat,story_generation,GEN-040,1,60.5
deepseek-llm-7b-chat,story_generation,GEN-040,3,84.30000000000001
deepseek-llm-7b-chat,story_generation,GEN-044,0,62.575
deepseek-llm-7b-chat,story_generation,GEN-044,1,65.0
deepseek-llm-7b-chat,story_generation,GEN-044,3,65.025
deepseek-llm-7b-chat,story_generation,GEN-046,0,66.225
deepseek-llm-7b-chat,story_generation,GEN-046,1,64.05
deepseek-llm-7b-chat,story_generation,GEN-046,3,13.5
deepseek-llm-7b-chat,story_generation,GEN-047,0,66.375
deepseek-llm-7b-chat,story_generation,GEN-047,1,38.375
deepseek-llm-7b-chat,story_generation,GEN-047,3,63.575
deepseek-llm-7b-chat,story_generation,GEN-053,0,53.05
deepseek-llm-7b-chat,story_generation,GEN-053,1,73.17500000000001
deepseek-llm-7b-chat,story_generation,GEN-053,3,75.075
deepseek-llm-7b-chat,story_generation,GEN-063,0,64.15
deepseek-llm-7b-chat,story_generation,GEN-063,1,72.525
deepseek-llm-7b-chat,story_generation,GEN-063,3,65.2
deepseek-llm-7b-chat,story_generation,GEN-064,0,52.625
deepseek-llm-7b-chat,story_generation,GEN-064,1,69.775
deepseek-llm-7b-chat,story_generation,GEN-064,3,63.525
deepseek-llm-7b-chat,story_generation,GEN-066,0,63.05
deepseek-llm-7b-chat,story_generation,GEN-066,1,62.150000000000006
deepseek-llm-7b-chat,story_generation,GEN-066,3,75.225
deepseek-llm-7b-chat,story_generation,GEN-073,0,75.07499999999999
deepseek-llm-7b-chat,story_generation,GEN-073,1,52.0
deepseek-llm-7b-chat,story_generation,GEN-073,3,53.575
deepseek-llm-7b-chat,story_generation,GEN-080,0,56.875
deepseek-llm-7b-chat,story_generation,GEN-080,1,61.45
deepseek-llm-7b-chat,story_generation,GEN-080,3,58.15
deepseek-llm-7b-chat,story_generation,GEN-081,0,51.5
deepseek-llm-7b-chat,story_generation,GEN-081,1,60.225
deepseek-llm-7b-chat,story_generation,GEN-081,3,70.25
deepseek-llm-7b-chat,story_generation,GEN-084,0,62.775
deepseek-llm-7b-chat,story_generation,GEN-084,1,63.65
deepseek-llm-7b-chat,story_generation,GEN-084,3,71.475
deepseek-llm-7b-chat,story_generation,GEN-087,0,43.625
deepseek-llm-7b-chat,story_generation,GEN-087,1,62.2
deepseek-llm-7b-chat,story_generation,GEN-087,3,58.8
deepseek-llm-7b-chat,story_generation,GEN-093,0,69.4
deepseek-llm-7b-chat,story_generation,GEN-093,1,73.55
deepseek-llm-7b-chat,story_generation,GEN-093,3,75.65
deepseek-llm-7b-chat,story_generation,GEN-100,0,57.875
deepseek-llm-7b-chat,story_generation,GEN-100,1,48.875
deepseek-llm-7b-chat,story_generation,GEN-100,3,73.775
glm-4-9b-chat,continuation,CON-002,0,63.625
glm-4-9b-chat,continuation,CON-002,1,74.3
glm-4-9b-chat,continuation,CON-002,3,79.075
glm-4-9b-chat,continuation,CON-006,0,59.375
glm-4-9b-chat,continuation,CON-006,1,61.85
glm-4-9b-chat,continuation,CON-006,3,73.025
glm-4-9b-chat,continuation,CON-007,0,58.2
glm-4-9b-chat,continuation,CON-007,1,67.0
glm-4-9b-chat,continuation,CON-007,3,71.85
glm-4-9b-chat,continuation,CON-014,0,57.625
glm-4-9b-chat,continuation,CON-014,1,74.225
glm-4-9b-chat,continuation,CON-014,3,78.69999999999999
glm-4-9b-chat,continuation,CON-019,0,49.6
glm-4-9b-chat,continuation,CON-019,1,70.475
glm-4-9b-chat,continuation,CON-019,3,70.4
glm-4-9b-chat,continuation,CON-025,0,64.175
glm-4-9b-chat,continuation,CON-025,1,72.5
glm-4-9b-chat,continuation,CON-025,3,78.475
glm-4-9b-chat,continuation,CON-027,0,68.75
glm-4-9b-chat,continuation,CON-027,1,75.05
glm-4-9b-chat,continuation,CON-027,3,80.1
glm-4-9b-chat,continuation,CON-032,0,67.55
glm-4-9b-chat,continuation,CON-032,1,71.05
glm-4-9b-chat,continuation,CON-032,3,82.7
glm-4-9b-chat,continuation,CON-036,0,63.5
glm-4-9b-chat,continuation,CON-036,1,62.725
glm-4-9b-chat,continuation,CON-036,3,81.025
glm-4-9b-chat,continuation,CON-040,0,52.75
glm-4-9b-chat,continuation,CON-040,1,79.325
glm-4-9b-chat,continuation,CON-040,3,76.725
glm-4-9b-chat,continuation,CON-044,0,57.375
glm-4-9b-chat,continuation,CON-044,1,69.5
glm-4-9b-chat,continuation,CON-044,3,78.225
glm-4-9b-chat,continuation,CON-046,0,63.175
glm-4-9b-chat,continuation,CON-046,1,56.675
glm-4-9b-chat,continuation,CON-046,3,78.15
glm-4-9b-chat,continuation,CON-047,0,63.9
glm-4-9b-chat,continuation,CON-047,1,73.75
glm-4-9b-chat,continuation,CON-047,3,73.525
glm-4-9b-chat,continuation,CON-053,0,57.65
glm-4-9b-chat,continuation,CON-053,1,70.475
glm-4-9b-chat,continuation,CON-053,3,73.725
glm-4-9b-chat,continuation,CON-063,0,68.275
glm-4-9b-chat,continuation,CON-063,1,72.85
glm-4-9b-chat,continuation,CON-063,3,75.475
glm-4-9b-chat,continuation,CON-064,0,54.5
glm-4-9b-chat,continuation,CON-064,1,60.85
glm-4-9b-chat,continuation,CON-064,3,76.275
glm-4-9b-chat,continuation,CON-066,0,74.275
glm-4-9b-chat,continuation,CON-066,1,77.1
glm-4-9b-chat,continuation,CON-066,3,77.825
glm-4-9b-chat,continuation,CON-073,0,59.35
glm-4-9b-chat,continuation,CON-073,1,54.125
glm-4-9b-chat,continuation,CON-073,3,71.0
glm-4-9b-chat,continuation,CON-080,0,68.1
glm-4-9b-chat,continuation,CON-080,1,68.45
glm-4-9b-chat,continuation,CON-080,3,77.275
glm-4-9b-chat,continuation,CON-081,0,69.225
glm-4-9b-chat,continuation,CON-081,1,68.45
glm-4-9b-chat,continuation,CON-081,3,71.425
glm-4-9b-chat,continuation,CON-084,0,68.75
glm-4-9b-chat,continuation,CON-084,1,67.35
glm-4-9b-chat,continuation,CON-084,3,82.175
glm-4-9b-chat,continuation,CON-087,0,50.75
glm-4-9b-chat,continuation,CON-087,1,78.525
glm-4-9b-chat,continuation,CON-087,3,78.67500000000001
glm-4-9b-chat,continuation,CON-093,0,61.9
glm-4-9b-chat,continuation,CON-093,1,77.15
glm-4-9b-chat,continuation,CON-093,3,78.975
glm-4-9b-chat,continuation,CON-100,0,60.025
glm-4-9b-chat,continuation,CON-100,1,71.42500000000001
glm-4-9b-chat,continuation,CON-100,3,68.025
glm-4-9b-chat,rewriting,REW-003,0,78.5
glm-4-9b-chat,rewriting,REW-003,1,70.95
glm-4-9b-chat,rewriting,REW-003,3,81.35
glm-4-9b-chat,rewriting,REW-008,0,68.2
glm-4-9b-chat,rewriting,REW-008,1,76.2
glm-4-9b-chat,rewriting,REW-008,3,70.95
glm-4-9b-chat,rewriting,REW-010,0,55.3
glm-4-9b-chat,rewriting,REW-010,1,66.95
glm-4-9b-chat,rewriting,REW-010,3,53.15
glm-4-9b-chat,rewriting,REW-014,0,67.85
glm-4-9b-chat,rewriting,REW-014,1,70.6
glm-4-9b-chat,rewriting,REW-014,3,65.85
glm-4-9b-chat,rewriting,REW-019,0,60.05
glm-4-9b-chat,rewriting,REW-019,1,69.7
glm-4-9b-chat,rewriting,REW-019,3,65.95
glm-4-9b-chat,rewriting,REW-022,0,67.15
glm-4-9b-chat,rewriting,REW-022,1,71.75
glm-4-9b-chat,rewriting,REW-022,3,70.85
glm-4-9b-chat,rewriting,REW-028,0,63.7
glm-4-9b-chat,rewriting,REW-028,1,72.75
glm-4-9b-chat,rewriting,REW-028,3,69.1
glm-4-9b-chat,rewriting,REW-032,0,64.25
glm-4-9b-chat,rewriting,REW-032,1,65.1
glm-4-9b-chat,rewriting,REW-032,3,68.95
glm-4-9b-chat,rewriting,REW-034,0,49.3
glm-4-9b-chat,rewriting,REW-034,1,56.9
glm-4-9b-chat,rewriting,REW-034,3,65.65
glm-4-9b-chat,rewriting,REW-044,0,68.8
glm-4-9b-chat,rewriting,REW-044,1,65.1
glm-4-9b-chat,rewriting,REW-044,3,67.95
glm-4-9b-chat,rewriting,REW-047,0,52.55
glm-4-9b-chat,rewriting,REW-047,1,60.9
glm-4-9b-chat,rewriting,REW-047,3,62.25
glm-4-9b-chat,rewriting,REW-049,0,67.1
glm-4-9b-chat,rewriting,REW-049,1,70.15
glm-4-9b-chat,rewriting,REW-049,3,72.95
glm-4-9b-chat,rewriting,REW-055,0,54.5
glm-4-9b-chat,rewriting,REW-055,1,63.3
glm-4-9b-chat,rewriting,REW-055,3,69.55
glm-4-9b-chat,rewriting,REW-059,0,59.55
glm-4-9b-chat,rewriting,REW-059,1,72.95
glm-4-9b-chat,rewriting,REW-059,3,76.15
glm-4-9b-chat,rewriting,REW-064,0,67.95
glm-4-9b-chat,rewriting,REW-064,1,72.15
glm-4-9b-chat,rewriting,REW-064,3,74.0
glm-4-9b-chat,rewriting,REW-066,0,71.9
glm-4-9b-chat,rewriting,REW-066,1,79.85
glm-4-9b-chat,rewriting,REW-066,3,75.65
glm-4-9b-chat,rewriting,REW-070,0,83.69999999999999
glm-4-9b-chat,rewriting,REW-070,1,66.35
glm-4-9b-chat,rewriting,REW-070,3,76.55000000000001
glm-4-9b-chat,rewriting,REW-073,0,62.0
glm-4-9b-chat,rewriting,REW-073,1,55.75
glm-4-9b-chat,rewriting,REW-073,3,78.35
glm-4-9b-chat,rewriting,REW-077,0,62.4
glm-4-9b-chat,rewriting,REW-077,1,70.05000000000001
glm-4-9b-chat,rewriting,REW-077,3,75.35
glm-4-9b-chat,rewriting,REW-081,0,55.85
glm-4-9b-chat,rewriting,REW-081,1,72.9
glm-4-9b-chat,rewriting,REW-081,3,64.15
glm-4-9b-chat,rewriting,REW-088,0,72.2
glm-4-9b-chat,rewriting,REW-088,1,79.75
glm-4-9b-chat,rewriting,REW-088,3,77.9
glm-4-9b-chat,rewriting,REW-091,0,56.0
glm-4-9b-chat,rewriting,REW-091,1,72.95
glm-4-9b-chat,rewriting,REW-091,3,67.65
glm-4-9b-chat,rewriting,REW-093,0,58.0
glm-4-9b-chat,rewriting,REW-093,1,51.75
glm-4-9b-chat,rewriting,REW-093,3,64.45
glm-4-9b-chat,rewriting,REW-097,0,70.6
glm-4-9b-chat,rewriting,REW-097,1,78.2
glm-4-9b-chat,rewriting,REW-097,3,70.85
glm-4-9b-chat,story_generation,GEN-002,0,58.775
glm-4-9b-chat,story_generation,GEN-002,1,61.35
glm-4-9b-chat,story_generation,GEN-002,3,51.25
glm-4-9b-chat,story_generation,GEN-006,0,54.75
glm-4-9b-chat,story_generation,GEN-006,1,61.15
glm-4-9b-chat,story_generation,GEN-006,3,63.9
glm-4-9b-chat,story_generation,GEN-007,0,55.625
glm-4-9b-chat,story_generation,GEN-007,1,58.875
glm-4-9b-chat,story_generation,GEN-007,3,61.05
glm-4-9b-chat,story_generation,GEN-014,0,63.575
glm-4-9b-chat,story_generation,GEN-014,1,57.025
glm-4-9b-chat,story_generation,GEN-014,3,69.025
glm-4-9b-chat,story_generation,GEN-019,0,62.075
glm-4-9b-chat,story_generation,GEN-019,1,61.150000000000006
glm-4-9b-chat,story_generation,GEN-019,3,64.425
glm-4-9b-chat,story_generation,GEN-025,0,51.525
glm-4-9b-chat,story_generation,GEN-025,1,55.625
glm-4-9b-chat,story_generation,GEN-025,3,69.525
glm-4-9b-chat,story_generation,GEN-027,0,53.625
glm-4-9b-chat,story_generation,GEN-027,1,57.825
glm-4-9b-chat,story_generation,GEN-027,3,58.275
glm-4-9b-chat,story_generation,GEN-032,0,58.65
glm-4-9b-chat,story_generation,GEN-032,1,57.425
glm-4-9b-chat,story_generation,GEN-032,3,61.05
glm-4-9b-chat,story_generation,GEN-036,0,50.525
glm-4-9b-chat,story_generation,GEN-036,1,52.95
glm-4-9b-chat,story_generation,GEN-036,3,68.675
glm-4-9b-chat,story_generation,GEN-040,0,55.375
glm-4-9b-chat,story_generation,GEN-040,1,69.15
glm-4-9b-chat,story_generation,GEN-040,3,64.8
glm-4-9b-chat,story_generation,GEN-044,0,62.475
glm-4-9b-chat,story_generation,GEN-044,1,63.9
glm-4-9b-chat,story_generation,GEN-044,3,66.9
glm-4-9b-chat,story_generation,GEN-046,0,67.1
glm-4-9b-chat,story_generation,GEN-046,1,65.8
glm-4-9b-chat,story_generation,GEN-046,3,60.525
glm-4-9b-chat,story_generation,GEN-047,0,63.325
glm-4-9b-chat,story_generation,GEN-047,1,52.125
glm-4-9b-chat,story_generation,GEN-047,3,52.625
glm-4-9b-chat,story_generation,GEN-053,0,62.85
glm-4-9b-chat,story_generation,GEN-053,1,53.25
glm-4-9b-chat,story_generation,GEN-053,3,71.7
glm-4-9b-chat,story_generation,GEN-063,0,67.85
glm-4-9b-chat,story_generation,GEN-063,1,66.85
glm-4-9b-chat,story_generation,GEN-063,3,59.6
glm-4-9b-chat,story_generation,GEN-064,0,66.9
glm-4-9b-chat,story_generation,GEN-064,1,60.25
glm-4-9b-chat,story_generation,GEN-064,3,65.3
glm-4-9b-chat,story_generation,GEN-066,0,67.625
glm-4-9b-chat,story_generation,GEN-066,1,61.075
glm-4-9b-chat,story_generation,GEN-066,3,59.625
glm-4-9b-chat,story_generation,GEN-073,0,58.6
glm-4-9b-chat,story_generation,GEN-073,1,58.1
glm-4-9b-chat,story_generation,GEN-073,3,52.6
glm-4-9b-chat,story_generation,GEN-080,0,60.35
glm-4-9b-chat,story_generation,GEN-080,1,61.55
glm-4-9b-chat,story_generation,GEN-080,3,63.375
glm-4-9b-chat,story_generation,GEN-081,0,60.75
glm-4-9b-chat,story_generation,GEN-081,1,62.625
glm-4-9b-chat,story_generation,GEN-081,3,63.25
glm-4-9b-chat,story_generation,GEN-084,0,59.375
glm-4-9b-chat,story_generation,GEN-084,1,62.025
glm-4-9b-chat,story_generation,GEN-084,3,64.4
glm-4-9b-chat,story_generation,GEN-087,0,65.15
glm-4-9b-chat,story_generation,GEN-087,1,68.975
glm-4-9b-chat,story_generation,GEN-087,3,64.175
glm-4-9b-chat,story_generation,GEN-093,0,57.375
glm-4-9b-chat,story_generation,GEN-093,1,62.6
glm-4-9b-chat,story_generation,GEN-093,3,74.1
glm-4-9b-chat,story_generation,GEN-100,0,55.625
glm-4-9b-chat,story_generation,GEN-100,1,59.35
glm-4-9b-chat,story_generation,GEN-100,3,59.975
internlm2_5-7b-chat,continuation,CON-002,0,67.025
internlm2_5-7b-chat,continuation,CON-002,1,74.775
internlm2_5-7b-chat,continuation,CON-002,3,84.5
internlm2_5-7b-chat,continuation,CON-006,0,56.05
internlm2_5-7b-chat,continuation,CON-006,1,68.475
internlm2_5-7b-chat,continuation,CON-006,3,77.2
internlm2_5-7b-chat,continuation,CON-007,0,52.625
internlm2_5-7b-chat,continuation,CON-007,1,76.8
internlm2_5-7b-chat,continuation,CON-007,3,78.125
internlm2_5-7b-chat,continuation,CON-014,0,51.35
internlm2_5-7b-chat,continuation,CON-014,1,78.175
internlm2_5-7b-chat,continuation,CON-014,3,83.425
internlm2_5-7b-chat,continuation,CON-019,0,52.3
internlm2_5-7b-chat,continuation,CON-019,1,72.05
internlm2_5-7b-chat,continuation,CON-019,3,79.35
internlm2_5-7b-chat,continuation,CON-025,0,61.9
internlm2_5-7b-chat,continuation,CON-025,1,79.9
internlm2_5-7b-chat,continuation,CON-025,3,74.625
internlm2_5-7b-chat,continuation,CON-027,0,44.35
internlm2_5-7b-chat,continuation,CON-027,1,70.2
internlm2_5-7b-chat,continuation,CON-027,3,67.95
internlm2_5-7b-chat,continuation,CON-032,0,54.875
internlm2_5-7b-chat,continuation,CON-032,1,74.775
internlm2_5-7b-chat,continuation,CON-032,3,83.1
internlm2_5-7b-chat,continuation,CON-036,0,44.525
internlm2_5-7b-chat,continuation,CON-036,1,77.275
internlm2_5-7b-chat,continuation,CON-036,3,77.125
internlm2_5-7b-chat,continuation,CON-040,0,55.725
internlm2_5-7b-chat,continuation,CON-040,1,75.375
internlm2_5-7b-chat,continuation,CON-040,3,69.125
internlm2_5-7b-chat,continuation,CON-044,0,56.8
internlm2_5-7b-chat,continuation,CON-044,1,69.7
internlm2_5-7b-chat,continuation,CON-044,3,60.4
internlm2_5-7b-chat,continuation,CON-046,0,46.525
internlm2_5-7b-chat,continuation,CON-046,1,56.125
internlm2_5-7b-chat,continuation,CON-046,3,76.44999999999999
internlm2_5-7b-chat,continuation,CON-047,0,56.95
internlm2_5-7b-chat,continuation,CON-047,1,70.875
internlm2_5-7b-chat,continuation,CON-047,3,80.25
internlm2_5-7b-chat,continuation,CON-053,0,45.75
internlm2_5-7b-chat,continuation,CON-053,1,77.25
internlm2_5-7b-chat,continuation,CON-053,3,77.475
internlm2_5-7b-chat,continuation,CON-063,0,52.375
internlm2_5-7b-chat,continuation,CON-063,1,63.0
internlm2_5-7b-chat,continuation,CON-063,3,37.625
internlm2_5-7b-chat,continuation,CON-064,0,59.725
internlm2_5-7b-chat,continuation,CON-064,1,61.2
internlm2_5-7b-chat,continuation,CON-064,3,70.6
internlm2_5-7b-chat,continuation,CON-066,0,51.05
internlm2_5-7b-chat,continuation,CON-066,1,70.125
internlm2_5-7b-chat,continuation,CON-066,3,79.9
internlm2_5-7b-chat,continuation,CON-073,0,43.4
internlm2_5-7b-chat,continuation,CON-073,1,77.275
internlm2_5-7b-chat,continuation,CON-073,3,75.95
internlm2_5-7b-chat,continuation,CON-080,0,57.025
internlm2_5-7b-chat,continuation,CON-080,1,56.2
internlm2_5-7b-chat,continuation,CON-080,3,70.675
internlm2_5-7b-chat,continuation,CON-081,0,56.35
internlm2_5-7b-chat,continuation,CON-081,1,78.25
internlm2_5-7b-chat,continuation,CON-081,3,82.85
internlm2_5-7b-chat,continuation,CON-084,0,57.75
internlm2_5-7b-chat,continuation,CON-084,1,67.975
internlm2_5-7b-chat,continuation,CON-084,3,80.55
internlm2_5-7b-chat,continuation,CON-087,0,47.125
internlm2_5-7b-chat,continuation,CON-087,1,74.42500000000001
internlm2_5-7b-chat,continuation,CON-087,3,82.35
internlm2_5-7b-chat,continuation,CON-093,0,48.25
internlm2_5-7b-chat,continuation,CON-093,1,72.95
internlm2_5-7b-chat,continuation,CON-093,3,72.1
internlm2_5-7b-chat,continuation,CON-100,0,59.625
internlm2_5-7b-chat,continuation,CON-100,1,72.125
internlm2_5-7b-chat,continuation,CON-100,3,72.82499999999999
internlm2_5-7b-chat,rewriting,REW-003,0,65.05
internlm2_5-7b-chat,rewriting,REW-003,1,68.15
internlm2_5-7b-chat,rewriting,REW-003,3,70.8
internlm2_5-7b-chat,rewriting,REW-008,0,70.85
internlm2_5-7b-chat,rewriting,REW-008,1,73.75
internlm2_5-7b-chat,rewriting,REW-008,3,67.4
internlm2_5-7b-chat,rewriting,REW-010,0,62.05
internlm2_5-7b-chat,rewriting,REW-010,1,52.5
internlm2_5-7b-chat,rewriting,REW-010,3,55.75
internlm2_5-7b-chat,rewriting,REW-014,0,67.1
internlm2_5-7b-chat,rewriting,REW-014,1,67.65
internlm2_5-7b-chat,rewriting,REW-014,3,74.9
internlm2_5-7b-chat,rewriting,REW-019,0,55.4
internlm2_5-7b-chat,rewriting,REW-019,1,64.85
internlm2_5-7b-chat,rewriting,REW-019,3,50.05
internlm2_5-7b-chat,rewriting,REW-022,0,67.9
internlm2_5-7b-chat,rewriting,REW-022,1,70.75
internlm2_5-7b-chat,rewriting,REW-022,3,72.1
internlm2_5-7b-chat,rewriting,REW-028,0,71.05
internlm2_5-7b-chat,rewriting,REW-028,1,70.95
internlm2_5-7b-chat,rewriting,REW-028,3,74.2
internlm2_5-7b-chat,rewriting,REW-032,0,60.0
internlm2_5-7b-chat,rewriting,REW-032,1,51.2
internlm2_5-7b-chat,rewriting,REW-032,3,58.05
internlm2_5-7b-chat,rewriting,REW-034,0,73.2
internlm2_5-7b-chat,rewriting,REW-034,1,73.95
internlm2_5-7b-chat,rewriting,REW-034,3,75.0
internlm2_5-7b-chat,rewriting,REW-044,0,74.55
internlm2_5-7b-chat,rewriting,REW-044,1,62.0
internlm2_5-7b-chat,rewriting,REW-044,3,58.5
internlm2_5-7b-chat,rewriting,REW-047,0,43.5
internlm2_5-7b-chat,rewriting,REW-047,1,57.05
internlm2_5-7b-chat,rewriting,REW-047,3,67.95
internlm2_5-7b-chat,rewriting,REW-049,0,62.2
internlm2_5-7b-chat,rewriting,REW-049,1,75.15
internlm2_5-7b-chat,rewriting,REW-049,3,69.1
internlm2_5-7b-chat,rewriting,REW-055,0,53.35
internlm2_5-7b-chat,rewriting,REW-055,1,66.45
internlm2_5-7b-chat,rewriting,REW-055,3,56.75
internlm2_5-7b-chat,rewriting,REW-059,0,59.2
internlm2_5-7b-chat,rewriting,REW-059,1,68.85
internlm2_5-7b-chat,rewriting,REW-059,3,77.6
internlm2_5-7b-chat,rewriting,REW-064,0,75.9
internlm2_5-7b-chat,rewriting,REW-064,1,68.3
internlm2_5-7b-chat,rewriting,REW-064,3,65.6
internlm2_5-7b-chat,rewriting,REW-066,0,68.85
internlm2_5-7b-chat,rewriting,REW-066,1,65.55
internlm2_5-7b-chat,rewriting,REW-066,3,65.95
internlm2_5-7b-chat,rewriting,REW-070,0,68.55
internlm2_5-7b-chat,rewriting,REW-070,1,70.35
internlm2_5-7b-chat,rewriting,REW-070,3,82.25
internlm2_5-7b-chat,rewriting,REW-073,0,65.2
internlm2_5-7b-chat,rewriting,REW-073,1,60.75
internlm2_5-7b-chat,rewriting,REW-073,3,64.2
internlm2_5-7b-chat,rewriting,REW-077,0,73.94999999999999
internlm2_5-7b-chat,rewriting,REW-077,1,70.95
internlm2_5-7b-chat,rewriting,REW-077,3,72.15
internlm2_5-7b-chat,rewriting,REW-081,0,63.75
internlm2_5-7b-chat,rewriting,REW-081,1,62.05
internlm2_5-7b-chat,rewriting,REW-081,3,74.65
internlm2_5-7b-chat,rewriting,REW-088,0,68.0
internlm2_5-7b-chat,rewriting,REW-088,1,66.8
internlm2_5-7b-chat,rewriting,REW-088,3,54.05
internlm2_5-7b-chat,rewriting,REW-091,0,51.75
internlm2_5-7b-chat,rewriting,REW-091,1,59.15
internlm2_5-7b-chat,rewriting,REW-091,3,80.05
internlm2_5-7b-chat,rewriting,REW-093,0,66.65
internlm2_5-7b-chat,rewriting,REW-093,1,51.25
internlm2_5-7b-chat,rewriting,REW-093,3,68.05
internlm2_5-7b-chat,rewriting,REW-097,0,70.3
internlm2_5-7b-chat,rewriting,REW-097,1,72.45
internlm2_5-7b-chat,rewriting,REW-097,3,72.85
internlm2_5-7b-chat,story_generation,GEN-002,0,74.4
internlm2_5-7b-chat,story_generation,GEN-002,1,69.80000000000001
internlm2_5-7b-chat,story_generation,GEN-002,3,63.35
internlm2_5-7b-chat,story_generation,GEN-006,0,67.525
internlm2_5-7b-chat,story_generation,GEN-006,1,53.2
internlm2_5-7b-chat,story_generation,GEN-006,3,74.5
internlm2_5-7b-chat,story_generation,GEN-007,0,59.7
internlm2_5-7b-chat,story_generation,GEN-007,1,67.85
internlm2_5-7b-chat,story_generation,GEN-007,3,66.525
internlm2_5-7b-chat,story_generation,GEN-014,0,63.0
internlm2_5-7b-chat,story_generation,GEN-014,1,60.975
internlm2_5-7b-chat,story_generation,GEN-014,3,67.075
internlm2_5-7b-chat,story_generation,GEN-019,0,74.025
internlm2_5-7b-chat,story_generation,GEN-019,1,64.0
internlm2_5-7b-chat,story_generation,GEN-019,3,48.575
internlm2_5-7b-chat,story_generation,GEN-025,0,70.725
internlm2_5-7b-chat,story_generation,GEN-025,1,57.4
internlm2_5-7b-chat,story_generation,GEN-025,3,60.825
internlm2_5-7b-chat,story_generation,GEN-027,0,52.625
internlm2_5-7b-chat,story_generation,GEN-027,1,47.625
internlm2_5-7b-chat,story_generation,GEN-027,3,57.275
internlm2_5-7b-chat,story_generation,GEN-032,0,63.625
internlm2_5-7b-chat,story_generation,GEN-032,1,64.4
internlm2_5-7b-chat,story_generation,GEN-032,3,25.25
internlm2_5-7b-chat,story_generation,GEN-036,0,56.474999999999994
internlm2_5-7b-chat,story_generation,GEN-036,1,43.375
internlm2_5-7b-chat,story_generation,GEN-036,3,63.5
internlm2_5-7b-chat,story_generation,GEN-040,0,63.95
internlm2_5-7b-chat,story_generation,GEN-040,1,58.3
internlm2_5-7b-chat,story_generation,GEN-040,3,61.425000000000004
internlm2_5-7b-chat,story_generation,GEN-044,0,73.2
internlm2_5-7b-chat,story_generation,GEN-044,1,63.25
internlm2_5-7b-chat,story_generation,GEN-044,3,47.125
internlm2_5-7b-chat,story_generation,GEN-046,0,70.65
internlm2_5-7b-chat,story_generation,GEN-046,1,63.35
internlm2_5-7b-chat,story_generation,GEN-046,3,52.425
internlm2_5-7b-chat,story_generation,GEN-047,0,66.9
internlm2_5-7b-chat,story_generation,GEN-047,1,58.1
internlm2_5-7b-chat,story_generation,GEN-047,3,52.125
internlm2_5-7b-chat,story_generation,GEN-053,0,72.475
internlm2_5-7b-chat,story_generation,GEN-053,1,55.9
internlm2_5-7b-chat,story_generation,GEN-053,3,61.5
internlm2_5-7b-chat,story_generation,GEN-063,0,65.32499999999999
internlm2_5-7b-chat,story_generation,GEN-063,1,57.9
internlm2_5-7b-chat,story_generation,GEN-063,3,48.875
internlm2_5-7b-chat,story_generation,GEN-064,0,71.775
internlm2_5-7b-chat,story_generation,GEN-064,1,68.975
internlm2_5-7b-chat,story_generation,GEN-064,3,64.8
internlm2_5-7b-chat,story_generation,GEN-066,0,61.625
internlm2_5-7b-chat,story_generation,GEN-066,1,58.2
internlm2_5-7b-chat,story_generation,GEN-066,3,73.925
internlm2_5-7b-chat,story_generation,GEN-073,0,73.275
internlm2_5-7b-chat,story_generation,GEN-073,1,39.5
internlm2_5-7b-chat,story_generation,GEN-073,3,27.875
internlm2_5-7b-chat,story_generation,GEN-080,0,71.94999999999999
internlm2_5-7b-chat,story_generation,GEN-080,1,73.75
internlm2_5-7b-chat,story_generation,GEN-080,3,64.65
internlm2_5-7b-chat,story_generation,GEN-081,0,65.2
internlm2_5-7b-chat,story_generation,GEN-081,1,61.225
internlm2_5-7b-chat,story_generation,GEN-081,3,46.0
internlm2_5-7b-chat,story_generation,GEN-084,0,59.05
internlm2_5-7b-chat,story_generation,GEN-084,1,58.575
internlm2_5-7b-chat,story_generation,GEN-084,3,70.5
internlm2_5-7b-chat,story_generation,GEN-087,0,68.625
